timestamp TimeMS AX AY AZ VWN VWE MN ME MD MX MY MZ
71.737 71737 58 0 0 59 -52 163 34 -340 0 -10 2
71.757 71757 58 0 0 60 -52 163 34 -340 0 -10 2
71.777 71777 47 0 0 57 -51 163 34 -340 0 -10 2
71.797 71797 47 0 0 57 -51 163 34 -340 0 -10 2
71.817 71817 47 0 0 57 -51 163 34 -340 0 -10 2
71.837 71837 47 0 0 56 -52 163 34 -340 0 -10 2
71.857 71857 47 0 0 56 -52 163 34 -340 0 -10 2
71.877 71877 47 0 0 57 -52 163 34 -340 0 -10 2
71.898 71898 47 0 0 57 -52 163 34 -340 0 -10 2
71.918 71918 47 0 0 57 -52 163 34 -340 0 -10 2
71.938 71938 47 0 0 59 -50 163 34 -340 0 -10 2
71.958 71958 47 0 0 59 -50 163 34 -340 0 -10 2
71.978 71978 46 0 0 58 -50 163 34 -340 0 -10 2
71.998 71998 46 0 0 58 -49 163 34 -340 0 -10 2
72.018 72018 46 0 0 58 -49 163 34 -340 0 -10 2
72.038 72038 46 0 0 58 -50 163 34 -340 0 -10 2
72.058 72058 46 0 0 58 -50 163 34 -340 0 -10 2
72.078 72078 46 0 0 58 -50 163 34 -340 0 -10 2
72.099 72099 46 0 0 58 -50 163 34 -340 0 -10 2
72.119 72119 46 0 0 58 -50 163 34 -340 0 -10 2
72.139 72139 46 0 0 60 -48 163 34 -340 0 -10 2
72.159 72159 46 0 0 61 -48 163 34 -340 0 -10 2
72.179 72179 72 0 0 59 -48 163 34 -340 0 -10 2
72.199 72199 72 0 0 59 -47 163 34 -340 0 -10 2
72.219 72219 72 0 0 59 -47 163 34 -340 0 -10 2
72.239 72239 72 0 0 60 -46 163 34 -340 0 -10 2
72.259 72259 72 0 0 60 -46 163 34 -340 0 -10 2
72.279 72279 72 0 0 60 -46 163 34 -340 0 -10 2
72.299 72299 72 0 0 59 -46 163 34 -340 0 -10 2
72.319 72319 72 0 0 59 -46 163 34 -340 0 -10 2
72.339 72339 72 0 0 60 -45 163 34 -340 0 -10 2
72.359 72359 72 0 0 60 -45 163 34 -340 0 -10 2
72.379 72379 76 0 0 59 -45 163 34 -340 0 -10 2
72.400 72400 76 0 0 58 -45 163 34 -340 0 -10 2
72.420 72420 76 0 0 58 -45 163 34 -340 0 -10 2
72.440 72440 76 0 0 56 -47 163 34 -340 0 -10 2
72.460 72460 76 0 0 57 -47 163 34 -340 0 -10 2
72.480 72480 76 0 0 57 -47 163 34 -340 0 -10 2
72.500 72500 76 0 0 55 -47 163 34 -340 0 -10 2
72.520 72520 76 0 0 55 -47 163 34 -340 0 -10 2
72.540 72540 76 0 0 55 -48 163 34 -340 0 -10 2
72.561 72561 76 0 0 55 -48 163 34 -340 0 -10 2
72.580 72580 43 0 0 55 -49 163 34 -340 0 -10 2
72.601 72601 43 0 0 53 -48 163 34 -340 0 -10 2
72.621 72621 43 0 0 53 -48 163 34 -340 0 -10 2
72.641 72641 43 0 0 52 -49 163 34 -340 0 -10 2
72.661 72661 43 0 0 52 -49 163 34 -340 0 -10 2
72.681 72681 43 0 0 52 -49 163 34 -340 0 -10 2
72.701 72701 43 0 0 50 -49 163 34 -340 0 -10 2
72.721 72721 43 0 0 50 -49 163 34 -340 0 -10 2
72.741 72741 43 0 0 50 -49 163 34 -340 0 -10 2
72.761 72761 43 0 0 50 -49 163 34 -340 0 -10 2
72.781 72781 39 0 0 54 -50 163 34 -340 0 -10 2
72.801 72801 39 0 0 52 -50 163 34 -340 0 -10 2
72.822 72822 39 0 0 52 -50 163 34 -340 0 -10 2
72.841 72841 39 0 0 53 -49 163 34 -340 0 -10 2
72.862 72862 39 0 0 53 -49 163 34 -340 0 -10 2
72.882 72882 39 0 0 53 -49 163 34 -340 0 -10 2
72.902 72902 39 0 0 51 -49 163 34 -340 0 -10 2
72.922 72922 39 0 0 51 -49 163 34 -340 0 -10 2
72.942 72942 39 0 0 52 -48 163 34 -340 0 -10 2
72.962 72962 39 0 0 51 -48 163 34 -340 0 -10 2
72.982 72982 55 0 0 58 -48 163 34 -340 0 -10 2
73.002 73002 55 0 0 56 -49 163 34 -340 0 -10 2
73.022 73022 55 0 0 56 -49 163 34 -340 0 -10 2
73.042 73042 55 0 0 55 -51 163 34 -340 0 -10 2
73.062 73062 55 0 0 55 -51 163 34 -340 0 -10 2
73.082 73082 55 0 0 55 -51 163 34 -340 0 -10 2
73.102 73102 55 0 0 53 -51 163 34 -340 0 -10 2
73.122 73122 55 0 0 53 -51 163 34 -340 0 -10 2
73.142 73142 55 0 0 53 -52 163 34 -340 0 -10 2
73.163 73163 55 0 0 53 -52 163 34 -340 0 -10 2
73.182 73182 46 0 0 62 -52 163 34 -340 0 -10 2
73.203 73203 46 0 0 60 -52 163 34 -340 0 -10 2
73.223 73223 46 0 0 60 -52 163 34 -340 0 -10 2
73.243 73243 46 0 -1 60 -53 163 34 -340 0 -10 2
73.263 73263 46 0 -1 60 -53 163 34 -340 0 -10 2
73.283 73283 46 0 -1 60 -53 163 34 -340 0 -10 2
73.303 73303 46 0 -1 59 -53 163 34 -340 0 -10 2
73.323 73323 46 0 -1 59 -53 163 34 -340 0 -10 2
73.343 73343 46 0 0 60 -52 163 34 -340 0 -10 2
73.363 73363 46 0 0 60 -52 163 34 -340 0 -10 2
73.383 73383 45 0 0 69 -52 163 34 -340 0 -10 2
73.403 73403 45 0 0 68 -52 163 34 -340 0 -10 2
73.424 73424 45 0 0 68 -52 163 34 -340 0 -10 2
73.443 73443 45 0 0 69 -52 163 34 -340 0 -10 2
73.464 73464 45 0 0 69 -52 163 34 -340 0 -10 2
73.484 73484 45 0 0 69 -52 163 34 -340 0 -10 2
73.504 73504 45 0 0 68 -52 163 34 -340 0 -10 2
73.524 73524 45 0 0 68 -52 163 34 -340 0 -10 2
73.544 73544 45 0 0 69 -51 163 34 -340 0 -10 2
73.564 73564 45 0 0 69 -51 163 34 -340 0 -10 2
73.584 73584 54 0 0 78 -50 163 34 -340 0 -10 2
73.604 73604 54 0 0 77 -50 163 34 -340 0 -10 2
73.624 73624 54 0 0 77 -50 163 34 -340 0 -10 2
73.644 73644 54 0 0 78 -49 163 34 -340 0 -10 2
73.664 73664 54 0 0 78 -49 163 34 -340 0 -10 2
73.684 73684 54 0 0 78 -49 163 34 -340 0 -10 2
73.704 73704 54 0 0 77 -50 163 34 -340 0 -10 2
73.724 73724 54 0 0 77 -50 163 34 -340 0 -10 2
73.745 73745 54 0 0 76 -52 163 34 -340 0 -10 2
73.765 73765 54 0 0 76 -52 163 34 -340 0 -10 2
73.785 73785 50 0 0 84 -50 163 34 -340 0 -10 2
73.805 73805 50 0 0 83 -51 163 34 -340 0 -10 2
73.825 73825 50 0 0 83 -51 163 34 -340 0 -10 2
73.845 73845 50 0 -1 82 -53 163 34 -340 0 -10 2
73.865 73865 50 0 -1 82 -53 163 34 -340 0 -10 2
73.885 73885 50 0 -1 82 -53 163 34 -340 0 -10 2
73.905 73905 50 0 -1 82 -53 163 34 -340 0 -10 2
73.925 73925 50 0 -1 82 -53 163 34 -340 0 -10 2
73.945 73945 50 0 -1 82 -53 163 34 -340 0 -10 2
73.966 73966 50 0 -1 82 -53 163 34 -340 0 -10 2
73.985 73985 54 0 -1 88 -52 163 34 -340 0 -10 2
74.005 74005 54 0 -1 88 -52 163 34 -340 0 -10 2
74.026 74026 54 0 -1 88 -52 163 34 -340 0 -10 2
74.046 74046 54 0 -1 87 -53 163 34 -340 0 -10 2
74.066 74066 54 0 -1 87 -53 163 34 -340 0 -10 2
74.086 74086 54 0 -1 87 -53 163 34 -340 0 -10 2
74.106 74106 54 0 -1 87 -53 163 34 -340 0 -10 2
74.126 74126 54 0 -1 87 -53 163 34 -340 0 -10 2
74.146 74146 54 0 -1 88 -53 163 34 -340 0 -10 2
74.166 74166 54 0 -1 88 -53 163 34 -340 0 -10 2
74.186 74186 65 0 -1 92 -51 163 34 -340 0 -10 2
74.206 74206 65 0 -1 93 -51 163 34 -340 0 -10 2
74.226 74226 65 0 -1 93 -51 163 34 -340 0 -10 2
74.246 74246 65 0 -1 93 -50 163 34 -340 0 -10 2
74.267 74267 65 0 -1 93 -50 163 34 -340 0 -10 2
74.287 74287 65 0 -1 93 -50 163 34 -340 0 -10 2
74.307 74307 65 0 -1 94 -50 163 34 -340 0 -10 2
74.327 74327 65 0 -1 94 -50 163 34 -340 0 -10 2
74.347 74347 65 0 -1 94 -49 163 34 -340 0 -10 2
74.367 74367 65 0 -1 97 -48 163 34 -340 0 -10 2
74.387 74387 65 0 -1 97 -48 163 34 -340 0 -10 2
74.407 74407 65 0 -1 98 -48 163 34 -340 0 -10 2
74.427 74427 65 0 -1 98 -48 163 34 -340 0 -10 2
74.447 74447 65 0 -1 97 -49 163 34 -340 0 -10 2
74.467 74467 65 0 -1 97 -49 163 34 -340 0 -10 2
74.487 74487 65 0 -1 97 -49 163 34 -340 0 -10 2
74.507 74507 65 0 -1 98 -48 163 34 -340 0 -10 2
74.527 74527 65 0 -1 98 -48 163 34 -340 0 -10 2
74.548 74548 65 0 -1 98 -49 163 34 -340 0 -10 2
74.568 74568 73 0 -1 100 -48 163 34 -340 0 -10 2
74.588 74588 73 0 -1 100 -48 163 34 -340 0 -10 2
74.608 74608 73 0 -1 101 -47 163 34 -340 0 -10 2
74.628 74628 73 0 -1 101 -47 163 34 -340 0 -10 2
74.648 74648 73 0 -1 101 -47 163 34 -340 0 -10 2
74.668 74668 73 0 -1 101 -47 163 34 -340 0 -10 2
74.688 74688 73 0 -1 101 -47 163 34 -340 0 -10 2
74.708 74708 73 0 -1 102 -46 163 34 -340 0 -10 2
74.728 74728 73 0 -1 102 -46 163 34 -340 0 -10 2
74.748 74748 73 0 -1 102 -46 163 34 -340 0 -10 2
74.768 74768 81 0 -1 102 -45 163 34 -340 0 -10 2
74.788 74788 81 0 -1 102 -45 163 34 -340 0 -10 2
74.809 74809 81 0 -1 103 -44 163 34 -340 0 -10 2
74.829 74829 81 0 -1 103 -44 163 34 -340 0 -10 2
74.849 74849 81 0 -1 102 -45 163 34 -340 0 -10 2
74.869 74869 81 0 -1 102 -45 163 34 -340 0 -10 2
74.889 74889 81 0 -1 103 -45 163 34 -340 0 -10 2
74.909 74909 81 0 -1 104 -44 163 34 -340 0 -10 2
74.929 74929 81 0 -1 104 -44 163 34 -340 0 -10 2
74.949 74949 81 0 -1 104 -43 163 34 -340 0 -10 2
74.969 74969 80 0 -1 105 -43 163 34 -340 0 -10 2
74.989 74989 80 0 -1 105 -43 163 34 -340 0 -10 2
75.009 75009 80 0 -1 106 -41 163 34 -340 0 -10 2
75.029 75029 80 0 -1 106 -41 163 34 -340 0 -10 2
75.049 75049 80 0 -1 106 -41 163 34 -340 0 -10 2
75.070 75070 80 0 -1 106 -41 163 34 -340 0 -10 2
75.090 75090 80 0 -1 107 -41 163 34 -340 0 -10 2
75.110 75110 80 0 -1 108 -39 163 34 -340 0 -10 2
75.130 75130 80 0 -1 108 -39 163 34 -340 0 -10 2
75.150 75150 80 0 -1 107 -40 163 34 -340 0 -10 2
75.170 75170 88 0 -1 106 -40 163 34 -340 0 -10 2
75.190 75190 88 0 -1 106 -40 163 34 -340 0 -10 2
75.210 75210 88 0 -1 107 -38 163 34 -340 0 -10 2
75.230 75230 88 0 -1 107 -38 163 34 -340 0 -10 2
75.250 75250 88 0 -1 107 -39 163 34 -340 0 -10 2
75.271 75271 88 0 -1 107 -39 163 34 -340 0 -10 2
75.291 75291 88 0 -1 107 -38 163 34 -340 0 -10 2
75.311 75311 88 0 -1 108 -37 163 34 -340 0 -10 2
75.331 75331 88 0 -1 108 -37 163 34 -340 0 -10 2
75.351 75351 88 0 -1 108 -37 163 34 -340 0 -10 2
75.371 75371 87 0 -1 106 -37 163 34 -340 0 -10 2
75.391 75391 87 0 -1 106 -37 163 34 -340 0 -10 2
75.411 75411 87 0 -1 107 -36 163 34 -340 0 -10 2
75.431 75431 87 0 -1 107 -36 163 34 -340 0 -10 2
75.451 75451 87 0 -1 106 -36 163 34 -340 0 -10 2
75.472 75472 87 0 -1 106 -36 163 34 -340 0 -10 2
75.491 75491 87 0 -1 107 -36 163 34 -340 0 -10 2
75.511 75511 87 0 -1 107 -35 163 34 -340 0 -10 2
75.532 75532 87 0 -1 107 -35 163 34 -340 0 -10 2
75.552 75552 87 0 -1 107 -35 163 34 -340 0 -10 2
75.572 75572 84 0 -1 105 -35 163 34 -340 0 -10 2
75.592 75592 84 0 -1 105 -35 163 34 -340 0 -10 2
75.612 75612 84 0 -1 106 -34 163 34 -340 0 -10 2
75.632 75632 84 0 -1 106 -34 163 34 -340 0 -10 2
75.652 75652 84 0 -2 105 -34 163 34 -340 0 -10 2
75.672 75672 84 0 -2 105 -34 163 34 -340 0 -10 2
75.692 75692 84 0 -2 106 -34 163 34 -340 0 -10 2
75.712 75712 84 0 -2 106 -32 163 34 -340 0 -10 2
75.732 75732 84 0 -2 106 -32 163 34 -340 0 -10 2
75.752 75752 84 0 -2 106 -33 163 34 -340 0 -10 2
75.773 75773 76 0 -2 104 -33 163 34 -340 0 -10 2
75.792 75792 76 0 -2 104 -33 163 34 -340 0 -10 2
75.813 75813 76 0 -2 105 -31 163 34 -340 0 -10 2
75.833 75833 76 0 -2 105 -31 163 34 -340 0 -10 2
75.853 75853 76 0 -2 105 -31 163 34 -340 0 -10 2
75.873 75873 76 0 -2 105 -31 163 34 -340 0 -10 2
75.893 75893 76 0 -2 105 -31 163 34 -340 0 -10 2
75.913 75913 76 0 -2 106 -29 163 34 -340 0 -10 2
75.933 75933 76 0 -2 106 -29 163 34 -340 0 -10 2
75.953 75953 76 0 -2 105 -29 163 34 -340 0 -10 2
75.973 75973 79 0 -2 102 -30 163 34 -340 0 -10 2
75.993 75993 79 0 -2 102 -30 163 34 -340 0 -10 2
76.013 76013 79 0 -2 103 -28 163 34 -340 0 -10 2
76.033 76033 79 0 -2 103 -28 163 34 -340 0 -10 2
76.053 76053 79 0 -2 104 -27 163 34 -340 0 -10 2
76.074 76074 79 0 -2 104 -27 163 34 -340 0 -10 2
76.094 76094 79 0 -2 104 -27 163 34 -340 0 -10 2
76.114 76114 79 0 -2 105 -26 163 34 -340 0 -10 2
76.134 76134 79 0 -2 105 -26 163 34 -340 0 -10 2
76.154 76154 79 0 -1 106 -25 163 34 -340 0 -10 2
76.174 76174 80 0 -1 101 -26 163 34 -340 0 -10 2
76.194 76194 80 0 -1 101 -26 163 34 -340 0 -10 2
76.214 76214 80 0 -1 102 -24 163 34 -340 0 -10 2
76.234 76234 80 0 -1 102 -24 163 34 -340 0 -10 2
76.254 76254 80 0 -2 102 -25 163 34 -340 0 -10 2
76.274 76274 80 0 -2 102 -25 163 34 -340 0 -10 2
76.294 76294 80 0 -2 102 -24 163 34 -340 0 -10 2
76.314 76314 80 0 -2 102 -23 163 34 -340 0 -10 2
76.334 76334 80 0 -2 102 -23 163 34 -340 0 -10 2
76.355 76355 80 0 -1 103 -23 163 34 -340 0 -10 2
76.375 76375 67 0 -1 97 -24 163 34 -340 0 -10 2
76.395 76395 67 0 -1 97 -24 163 34 -340 0 -10 2
76.415 76415 67 0 -1 98 -22 163 34 -340 0 -10 2
76.435 76435 67 0 -1 98 -22 163 34 -340 0 -10 2
76.455 76455 67 0 -1 99 -22 163 34 -340 0 -10 2
76.475 76475 67 0 -1 99 -22 163 34 -340 0 -10 2
76.495 76495 67 0 -1 99 -22 163 34 -340 0 -10 2
76.515 76515 67 0 -1 100 -20 163 34 -340 0 -10 2
76.535 76535 67 0 -1 100 -20 163 34 -340 0 -10 2
76.555 76555 67 0 -1 100 -20 163 34 -340 0 -10 2
76.575 76575 66 0 -1 93 -22 163 34 -340 0 -10 2
76.595 76595 66 0 -1 93 -22 163 34 -340 0 -10 2
76.616 76616 66 0 -1 94 -20 163 34 -340 0 -10 2
76.636 76636 66 0 -1 94 -20 163 34 -340 0 -10 2
76.656 76656 66 0 -1 95 -20 163 34 -340 0 -10 2
76.676 76676 66 0 -1 95 -20 163 34 -340 0 -10 2
76.696 76696 66 0 -1 95 -20 163 34 -340 0 -10 2
76.716 76716 66 0 -1 95 -18 163 34 -340 0 -10 2
76.736 76736 66 0 -1 95 -18 163 34 -340 0 -10 2
76.756 76756 66 0 -1 96 -18 163 34 -340 0 -10 2
76.776 76776 60 0 -1 91 -19 163 34 -340 0 -10 2
76.796 76796 60 0 -1 91 -19 163 34 -340 0 -10 2
76.816 76816 60 0 -1 91 -18 163 34 -340 0 -10 2
76.836 76836 60 0 -1 91 -18 163 34 -340 0 -10 2
76.857 76857 60 0 -1 92 -17 163 34 -340 0 -10 2
76.877 76877 60 0 -1 92 -17 163 34 -340 0 -10 2
76.897 76897 60 0 -1 92 -17 163 34 -340 0 -10 2
76.917 76917 60 0 -1 93 -16 163 34 -340 0 -10 2
76.937 76937 60 0 -1 93 -16 163 34 -340 0 -10 2
76.957 76957 60 0 -1 93 -16 163 34 -340 0 -10 2
76.977 76977 57 0 -1 87 -17 163 34 -340 0 -10 2
76.997 76997 57 0 -1 87 -17 163 34 -340 0 -10 2
77.017 77017 57 0 -1 87 -16 163 34 -340 0 -10 2
77.037 77037 57 0 -1 87 -16 163 34 -340 0 -10 2
77.057 77057 57 0 -1 87 -17 163 34 -340 0 -10 2
77.077 77077 57 0 -1 87 -17 163 34 -340 0 -10 2
77.097 77097 57 0 -1 87 -17 163 34 -340 0 -10 2
77.117 77117 57 0 -1 87 -15 163 34 -340 0 -10 2
77.137 77137 57 0 -1 87 -15 163 34 -340 0 -10 2
77.158 77158 57 0 -1 88 -15 163 34 -340 0 -10 2
77.178 77178 67 0 -1 82 -16 163 34 -340 0 -10 2
77.198 77198 67 0 -1 82 -16 163 34 -340 0 -10 2
77.218 77218 67 0 -1 83 -15 163 34 -340 0 -10 2
77.238 77238 67 0 -1 83 -15 163 34 -340 0 -10 2
77.258 77258 67 0 -1 83 -15 163 34 -340 0 -10 2
77.278 77278 67 0 -1 83 -15 163 34 -340 0 -10 2
77.298 77298 67 0 -1 83 -15 163 34 -340 0 -10 2
77.318 77318 67 0 -1 84 -14 163 34 -340 0 -10 2
77.338 77338 67 0 -1 84 -14 163 34 -340 0 -10 2
77.358 77358 67 0 -1 83 -14 163 34 -340 0 -10 2
77.378 77378 78 0 -1 77 -16 163 34 -340 0 -10 2
77.398 77398 78 0 -1 77 -16 163 34 -340 0 -10 2
77.418 77418 78 0 -1 78 -15 163 34 -340 0 -10 2
77.439 77439 78 0 -1 78 -15 163 34 -340 0 -10 2
77.459 77459 78 0 -1 77 -15 163 34 -340 0 -10 2
77.479 77479 78 0 -1 77 -15 163 34 -340 0 -10 2
77.499 77499 78 0 -1 77 -15 163 34 -340 0 -10 2
77.519 77519 78 0 -1 77 -14 163 34 -340 0 -10 2
77.539 77539 78 0 -1 77 -14 163 34 -340 0 -10 2
77.559 77559 78 0 -1 77 -14 163 34 -340 0 -10 2
77.579 77579 72 0 -1 71 -16 163 34 -340 0 -10 2
77.599 77599 72 0 -1 71 -16 163 34 -340 0 -10 2
77.619 77619 72 0 -1 71 -15 163 34 -340 0 -10 2
77.639 77639 72 0 -1 71 -15 163 34 -340 0 -10 2
77.660 77660 72 0 -1 72 -15 163 34 -340 0 -10 2
77.680 77680 72 0 -1 72 -15 163 34 -340 0 -10 2
77.700 77700 72 0 -1 72 -15 163 34 -340 0 -10 2
77.720 77720 72 0 -1 72 -14 163 34 -340 0 -10 2
77.740 77740 72 0 -1 72 -14 163 34 -340 0 -10 2
77.760 77760 72 0 -1 71 -15 163 34 -340 0 -10 2
77.780 77780 61 0 -1 65 -17 163 34 -340 0 -10 2
77.800 77800 61 0 -1 65 -17 163 34 -340 0 -10 2
77.820 77820 61 0 -1 65 -16 163 34 -340 0 -10 2
77.840 77840 61 0 -1 65 -16 163 34 -340 0 -10 2
77.860 77860 61 0 -1 65 -16 163 34 -340 0 -10 2
77.880 77880 61 0 -1 65 -16 163 34 -340 0 -10 2
77.900 77900 61 0 -1 65 -16 163 34 -340 0 -10 2
77.921 77921 61 0 -1 65 -15 163 34 -340 0 -10 2
77.941 77941 61 0 -1 65 -15 163 34 -340 0 -10 2
77.961 77961 61 0 -1 66 -15 163 34 -340 0 -10 2
77.981 77981 43 0 -1 59 -17 163 34 -340 0 -10 2
78.001 78001 43 0 -1 59 -17 163 34 -340 0 -10 2
78.021 78021 43 0 -1 60 -16 163 34 -340 0 -10 2
78.041 78041 43 0 -1 60 -16 163 34 -340 0 -10 2
78.061 78061 43 0 -2 59 -17 163 34 -340 0 -10 2
78.081 78081 43 0 -2 59 -17 163 34 -340 0 -10 2
78.101 78101 43 0 -2 59 -17 163 34 -340 0 -10 2
78.121 78121 43 0 -2 59 -16 163 34 -340 0 -10 2
78.141 78141 43 0 -2 59 -16 163 34 -340 0 -10 2
78.161 78161 43 0 -1 60 -15 163 34 -340 0 -10 2
78.181 78181 37 0 -1 54 -17 163 34 -340 0 -10 2
78.202 78202 37 0 -1 54 -17 163 34 -340 0 -10 2
78.222 78222 37 0 -1 55 -16 163 34 -340 0 -10 2
78.242 78242 37 0 -1 55 -16 163 34 -340 0 -10 2
78.262 78262 37 0 -1 55 -16 163 34 -340 0 -10 2
78.282 78282 37 0 -1 55 -16 163 34 -340 0 -10 2
78.302 78302 37 0 -1 55 -16 163 34 -340 0 -10 2
78.322 78322 37 0 -1 56 -16 163 34 -340 0 -10 2
78.342 78342 37 0 -1 56 -16 163 34 -340 0 -10 2
78.362 78362 37 0 -1 56 -15 163 34 -340 0 -10 2
78.382 78382 38 0 -1 51 -17 163 34 -340 0 -10 2
78.402 78402 38 0 -1 51 -17 163 34 -340 0 -10 2
78.422 78422 38 0 -1 51 -16 163 34 -340 0 -10 2
78.442 78442 38 0 -1 51 -16 163 34 -340 0 -10 2
78.462 78462 38 0 -1 52 -16 163 34 -340 0 -10 2
78.483 78483 38 0 -1 52 -16 163 34 -340 0 -10 2
78.503 78503 38 0 -1 52 -16 163 34 -340 0 -10 2
78.523 78523 38 0 -1 52 -16 163 34 -340 0 -10 2
78.543 78543 38 0 -1 52 -16 163 34 -340 0 -10 2
78.563 78563 38 0 -1 52 -15 163 34 -340 0 -10 2
78.583 78583 30 0 -1 48 -17 163 34 -340 0 -10 2
78.603 78603 30 0 -1 48 -17 163 34 -340 0 -10 2
78.623 78623 30 0 -1 49 -16 163 34 -340 0 -10 2
78.643 78643 30 0 -1 49 -16 163 34 -340 0 -10 2
78.663 78663 30 0 -1 48 -17 163 34 -340 0 -10 2
78.683 78683 30 0 -1 48 -17 163 34 -340 0 -10 2
78.704 78704 30 0 -1 48 -17 163 34 -340 0 -10 2
78.724 78724 30 0 -1 48 -16 163 34 -340 0 -10 2
78.744 78744 30 0 -1 48 -16 163 34 -340 0 -10 2
78.764 78764 30 0 -1 47 -16 163 34 -340 0 -10 2
78.784 78784 24 0 -1 44 -18 163 34 -340 0 -10 2
78.804 78804 24 0 -1 44 -18 163 34 -340 0 -10 2
78.824 78824 24 0 -1 44 -17 163 34 -340 0 -10 2
78.844 78844 24 0 -1 44 -17 163 34 -340 0 -10 2
78.864 78864 24 0 -1 44 -17 163 34 -340 0 -10 2
78.884 78884 24 0 -1 43 -17 163 34 -340 0 -10 2
78.904 78904 24 0 -1 44 -17 163 34 -340 0 -10 2
78.924 78924 24 0 -1 44 -17 163 34 -340 0 -10 2
78.945 78945 24 0 -1 44 -17 163 34 -340 0 -10 2
78.965 78965 24 0 -1 45 -16 163 34 -340 0 -10 2
78.985 78985 22 0 -1 41 -18 163 34 -340 0 -10 2
79.005 79005 22 0 -1 41 -18 163 34 -340 0 -10 2
79.025 79025 22 0 -1 41 -17 163 34 -340 0 -10 2
79.045 79045 22 0 -1 41 -17 163 34 -340 0 -10 2
79.065 79065 22 0 -1 41 -17 163 34 -340 0 -10 2
79.085 79085 22 0 -1 41 -17 163 34 -340 0 -10 2
79.105 79105 22 0 -1 41 -17 163 34 -340 0 -10 2
79.125 79125 22 0 -1 41 -17 163 34 -340 0 -10 2
79.145 79145 22 0 -1 41 -17 163 34 -340 0 -10 2
79.165 79165 22 0 -2 41 -17 163 34 -340 0 -10 2
79.186 79186 21 0 -2 37 -19 163 34 -340 0 -10 2
79.206 79206 21 0 -2 38 -19 163 34 -340 0 -10 2
79.226 79226 21 0 -2 38 -18 163 34 -340 0 -10 2
79.246 79246 21 0 -2 38 -18 163 34 -340 0 -10 2
79.266 79266 21 0 -2 38 -18 163 34 -340 0 -10 2
79.286 79286 21 0 -2 37 -18 163 34 -340 0 -10 2
79.306 79306 21 0 -2 38 -18 163 34 -340 0 -10 2
79.326 79326 21 0 -2 38 -17 163 34 -340 0 -10 2
79.346 79346 21 0 -2 38 -17 163 34 -340 0 -10 2
79.366 79366 21 0 -2 38 -17 163 34 -340 0 -10 2
79.386 79386 22 0 -2 35 -19 163 34 -340 0 -10 2
79.406 79406 22 0 -2 35 -19 163 34 -340 0 -10 2
79.426 79426 22 0 -2 35 -19 163 34 -340 0 -10 2
79.447 79447 22 0 -2 35 -19 163 34 -340 0 -10 2
79.467 79467 22 0 -2 35 -18 163 34 -340 0 -10 2
79.487 79487 22 0 -2 35 -18 163 34 -340 0 -10 2
79.507 79507 22 0 -2 35 -18 163 34 -340 0 -10 2
79.527 79527 22 0 -2 35 -18 163 34 -340 0 -10 2
79.547 79547 22 0 -2 35 -18 163 34 -340 0 -10 2
79.567 79567 22 0 -2 36 -18 163 34 -340 0 -10 2
79.587 79587 21 0 -2 32 -20 163 34 -340 0 -10 2
79.607 79607 21 0 -2 32 -20 163 34 -340 0 -10 2
79.627 79627 21 0 -2 32 -20 163 34 -340 0 -10 2
79.647 79647 21 0 -2 32 -20 163 34 -340 0 -10 2
79.667 79667 21 0 -1 33 -20 163 34 -340 0 -10 2
79.688 79688 21 0 -1 33 -20 163 34 -340 0 -10 2
79.708 79708 21 0 -1 33 -20 163 34 -340 0 -10 2
79.728 79728 21 0 -1 33 -20 163 34 -340 0 -10 2
79.748 79748 21 0 -1 33 -20 163 34 -340 0 -10 2
79.768 79768 20 0 -2 30 -22 163 34 -340 0 -10 2
79.788 79788 20 0 -2 30 -22 163 34 -340 0 -10 2
79.808 79808 20 0 -2 30 -22 163 34 -340 0 -10 2
79.828 79828 20 0 -2 30 -22 163 34 -340 0 -10 2
79.848 79848 20 0 -2 30 -22 163 34 -340 0 -10 2
79.868 79868 20 0 -2 30 -22 163 34 -340 0 -10 2
79.888 79888 20 0 -2 30 -22 163 34 -340 0 -10 2
79.908 79908 20 0 -2 30 -22 163 34 -340 0 -10 2
79.929 79929 20 0 -2 30 -22 163 34 -340 0 -10 2
79.949 79949 20 0 -2 30 -22 163 34 -340 0 -10 2
79.969 79969 17 0 -2 27 -23 163 34 -340 0 -10 2
79.989 79989 17 0 -2 27 -23 163 34 -340 0 -10 2
80.009 80009 17 0 -2 27 -23 163 34 -340 0 -10 2
80.029 80029 17 0 -2 27 -23 163 34 -340 0 -10 2
80.049 80049 17 0 -2 27 -23 163 34 -340 0 -10 2
80.069 80069 17 0 -2 28 -23 163 34 -340 0 -10 2
80.089 80089 17 0 -2 28 -23 163 34 -340 0 -10 2
80.109 80109 17 0 -2 28 -23 163 34 -340 0 -10 2
80.129 80129 17 0 -2 28 -23 163 34 -340 0 -10 2
80.149 80149 17 0 -2 28 -23 163 34 -340 0 -10 2
80.170 80170 15 0 -2 26 -25 163 34 -340 0 -10 2
80.190 80190 15 0 -2 26 -25 163 34 -340 0 -10 2
80.210 80210 15 0 -2 26 -25 163 34 -340 0 -10 2
80.230 80230 15 0 -2 26 -25 163 34 -340 0 -10 2
80.250 80250 15 0 -2 26 -25 163 34 -340 0 -10 2
80.270 80270 15 0 -2 26 -25 163 34 -340 0 -10 2
