timestamp TimeMS IVN IVE IVD IPN IPE IPD IMX IMY IMZ IVT
139.111 139111 -46 -308 0 -69 -84 -209 -20 -22 26 0
139.131 139131 -46 -308 0 -69 -84 -209 -20 -40 26 0
139.151 139151 -46 -308 0 -69 -84 -209 -20 -40 23 0
139.171 139171 -46 -308 0 -69 -84 -209 -20 -40 23 0
139.192 139192 -46 -308 0 -69 -84 -209 -20 -40 23 0
139.212 139212 -46 -308 0 -69 -84 233 -18 -40 23 0
139.232 139232 -62 -325 0 -66 -130 233 -18 -35 23 0
139.252 139252 -62 -325 0 -66 -130 233 -18 -35 30 0
139.272 139272 -62 -325 0 -66 -130 233 -18 -35 30 0
139.292 139292 -62 -325 0 -66 -130 233 -18 -35 30 0
139.312 139312 -62 -325 0 -66 -130 -158 4 -35 30 0
139.332 139332 -62 -325 0 -66 -130 -158 4 -31 30 0
139.352 139352 -62 -325 0 -66 -130 -158 4 -31 30 0
139.372 139372 -62 -325 0 -66 -130 -158 4 -31 30 0
139.392 139392 -62 -325 0 -66 -130 -158 4 -31 30 0
139.412 139412 -62 -325 0 -66 -130 395 7 -31 30 0
139.432 139432 -72 -280 0 -64 -153 395 7 -40 30 0
139.452 139452 -72 -280 0 -64 -153 395 7 -40 27 0
139.472 139472 -72 -280 0 -64 -153 395 7 -40 27 0
139.493 139493 -72 -280 0 -64 -153 395 7 -40 27 0
139.513 139513 -72 -280 0 -64 -153 115 8 -40 27 0
139.533 139533 -72 -280 0 -64 -153 115 8 -22 27 0
139.553 139553 -72 -280 0 -64 -153 115 8 -22 28 0
139.573 139573 -72 -280 0 -64 -153 115 8 -22 28 0
139.594 139594 -72 -280 0 -64 -153 115 8 -22 28 0
139.613 139613 -72 -280 0 -64 -153 -38 3 -22 28 0
139.633 139633 -82 -197 0 -61 -135 -38 3 -21 28 0
139.653 139653 -82 -197 0 -61 -135 -38 3 -21 17 0
139.673 139673 -82 -197 0 -61 -135 -38 3 -21 17 0
139.694 139694 -82 -197 0 -61 -135 -38 3 -21 17 0
139.713 139713 -82 -197 0 -61 -135 -242 7 -21 17 0
139.734 139734 -82 -197 0 -61 -135 -242 7 -24 17 0
139.754 139754 -82 -197 0 -61 -135 -242 7 -24 23 0
139.774 139774 -82 -197 0 -61 -135 -242 7 -24 23 0
139.794 139794 -82 -197 0 -61 -135 -242 7 -24 23 0
139.814 139814 -113 -98 0 -32 -120 108 12 -24 23 0
139.834 139834 -113 -98 0 -32 -120 108 12 -41 23 0
139.854 139854 -113 -98 0 -32 -120 108 12 -41 24 0
139.874 139874 -113 -98 0 -32 -120 108 12 -41 24 0
139.894 139894 -113 -98 0 -32 -120 108 12 -41 24 0
139.914 139914 -113 -98 0 -32 -120 202 14 -41 24 0
139.934 139934 -113 -98 0 -32 -120 202 14 -25 24 0
139.954 139954 -113 -98 0 -32 -120 202 14 -25 23 0
139.974 139974 -113 -98 0 -32 -120 202 14 -25 23 0
139.994 139994 -113 -98 0 -32 -120 202 14 -25 23 0
140.015 140015 -113 -36 0 -34 -78 259 15 -25 23 0
140.035 140035 -113 -36 0 -34 -78 259 15 -37 23 0
140.055 140055 -113 -36 0 -34 -78 259 15 -37 18 0
140.075 140075 -113 -36 0 -34 -78 259 15 -37 18 0
140.095 140095 -113 -36 0 -34 -78 259 15 -37 18 0
140.115 140115 -113 -36 0 -34 -78 -73 21 -37 18 0
140.135 140135 -113 -36 0 -34 -78 -73 21 -30 18 0
140.155 140155 -113 -36 0 -34 -78 -73 21 -30 24 0
140.175 140175 -113 -36 0 -34 -78 -73 21 -30 24 0
140.195 140195 -113 -36 0 -34 -78 -73 21 -30 24 0
140.215 140215 -113 -13 0 -41 -55 143 23 -30 24 0
140.235 140235 -113 -13 0 -41 -55 143 23 -19 24 0
140.256 140256 -113 -13 0 -41 -55 143 23 -19 17 0
140.276 140276 -113 -13 0 -41 -55 143 23 -19 17 0
140.296 140296 -113 -13 0 -41 -55 143 23 -19 17 0
140.316 140316 -113 -13 0 -41 -55 319 26 -19 17 0
140.336 140336 -113 -13 0 -41 -55 319 26 -29 17 0
140.356 140356 -113 -13 0 -41 -55 319 26 -29 6 0
140.376 140376 -113 -13 0 -41 -55 319 26 -29 6 0
140.397 140397 -113 -13 0 -41 -55 319 26 -29 6 0
140.416 140416 -106 4 0 -49 -43 228 11 -29 6 0
140.436 140436 -106 4 0 -49 -43 228 11 -6 6 0
140.456 140456 -106 4 0 -49 -43 228 11 -6 10 0
140.476 140476 -106 4 0 -49 -43 228 11 -6 10 0
140.497 140497 -106 4 0 -49 -43 228 11 -6 10 0
140.517 140517 -106 4 0 -49 -43 109 22 -6 10 0
140.537 140537 -106 4 0 -49 -43 109 22 -20 10 0
140.557 140557 -106 4 0 -49 -43 109 22 -20 25 0
140.577 140577 -106 4 0 -49 -43 109 22 -20 25 0
140.597 140597 -106 4 0 -49 -43 109 22 -20 25 0
140.617 140617 -98 16 0 -56 -33 -203 19 -20 25 0
140.637 140637 -98 16 0 -56 -33 -203 19 -24 25 0
140.657 140657 -98 16 0 -56 -33 -203 19 -24 7 0
140.677 140677 -98 16 0 -56 -33 -203 19 -24 7 0
140.697 140697 -98 16 0 -56 -33 -203 19 -24 7 0
140.717 140717 -98 16 0 -56 -33 48 6 -24 7 0
140.737 140737 -98 16 0 -56 -33 48 6 -29 7 0
140.758 140758 -98 16 0 -56 -33 48 6 -29 27 0
140.778 140778 -98 16 0 -56 -33 48 6 -29 27 0
140.798 140798 -98 16 0 -56 -33 48 6 -29 27 0
140.818 140818 -103 26 0 -64 -22 -166 14 -29 27 0
140.838 140838 -103 26 0 -64 -22 -166 14 -30 27 0
140.858 140858 -103 26 0 -64 -22 -166 14 -30 16 0
140.878 140878 -103 26 0 -64 -22 -166 14 -30 16 0
140.898 140898 -103 26 0 -64 -22 -166 14 -30 16 0
140.918 140918 -103 26 0 -64 -22 8 20 -30 16 0
140.939 140939 -103 26 0 -64 -22 8 20 -22 16 0
140.959 140959 -103 26 0 -64 -22 8 20 -22 15 0
140.979 140979 -103 26 0 -64 -22 8 20 -22 15 0
140.999 140999 -103 26 0 -64 -22 8 20 -22 15 0
141.019 141019 -136 23 0 -73 -14 -265 1 -22 15 0
141.039 141039 -136 23 0 -73 -14 -265 1 -29 15 0
141.059 141059 -136 23 0 -73 -14 -265 1 -29 31 0
141.079 141079 -136 23 0 -73 -14 -265 1 -29 31 0
141.099 141099 -136 23 0 -73 -14 -265 1 -29 31 0
141.119 141119 -136 23 0 -73 -14 18 15 -29 31 0
141.139 141139 -136 23 0 -73 -14 18 15 -21 31 0
141.159 141159 -136 23 0 -73 -14 18 15 -21 18 0
141.179 141179 -136 23 0 -73 -14 18 15 -21 18 0
141.200 141200 -136 23 0 -73 -14 18 15 -21 18 0
141.220 141220 -180 -11 0 -85 -12 187 -2 -21 18 0
141.240 141240 -180 -11 0 -85 -12 187 -2 -29 18 0
141.260 141260 -180 -11 0 -85 -12 187 -2 -29 36 0
141.280 141280 -180 -11 0 -85 -12 187 -2 -29 36 0
141.300 141300 -180 -11 0 -85 -12 187 -2 -29 36 0
141.320 141320 -180 -11 0 -85 -12 17 5 -29 36 0
141.340 141340 -180 -11 0 -85 -12 17 5 -22 36 0
141.360 141360 -180 -11 0 -85 -12 17 5 -22 22 0
141.380 141380 -180 -11 0 -85 -12 17 5 -22 22 0
141.401 141401 -180 -11 0 -85 -12 17 5 -22 22 0
141.420 141420 -191 -86 0 -94 -23 -392 -10 -22 22 0
141.441 141441 -191 -86 0 -94 -23 -392 -10 -29 22 0
141.460 141460 -191 -86 0 -94 -23 -392 -10 -29 29 0
141.481 141481 -191 -86 0 -94 -23 -392 -10 -29 29 0
141.501 141501 -191 -86 0 -94 -23 -392 -10 -29 29 0
141.521 141521 -191 -86 0 -94 -23 -205 -7 -29 29 0
141.541 141541 -191 -86 0 -94 -23 -205 -7 -28 29 0
141.561 141561 -191 -86 0 -94 -23 -205 -7 -28 23 0
141.581 141581 -191 -86 0 -94 -23 -205 -7 -28 23 0
141.601 141601 -191 -86 0 -94 -23 -205 -7 -28 23 0
141.621 141621 -147 -183 0 -99 -48 32 -6 -28 23 0
141.641 141641 -147 -183 0 -99 -48 32 -6 -28 23 0
141.661 141661 -147 -183 0 -99 -48 32 -6 -28 18 0
141.681 141681 -147 -183 0 -99 -48 32 -6 -28 18 0
141.701 141701 -147 -183 0 -99 -48 32 -6 -28 18 0
141.722 141722 -147 -183 0 -99 -48 -12 8 -28 18 0
141.742 141742 -147 -183 0 -99 -48 -12 8 -8 18 0
141.762 141762 -147 -183 0 -99 -48 -12 8 -8 20 0
141.782 141782 -147 -183 0 -99 -48 -12 8 -8 20 0
141.802 141802 -147 -183 0 -99 -48 -12 8 -8 20 0
141.822 141822 -84 -225 0 -102 -82 35 11 -8 20 0
141.842 141842 -84 -225 0 -102 -82 35 11 -12 20 0
141.862 141862 -84 -225 0 -102 -82 35 11 -12 4 0
141.883 141883 -84 -225 0 -102 -82 35 11 -12 4 0
141.902 141902 -84 -225 0 -102 -82 35 11 -12 4 0
141.922 141922 -84 -225 0 -102 -82 -206 5 -12 4 0
141.942 141942 -84 -225 0 -102 -82 -206 5 -9 4 0
141.963 141963 -84 -225 0 -102 -82 -206 5 -9 1 0
141.983 141983 -84 -225 0 -102 -82 -206 5 -9 1 0
142.003 142003 -84 -225 0 -102 -82 -206 5 -9 1 0
142.023 142023 -10 -217 0 -88 -111 -125 8 -9 1 0
142.043 142043 -10 -217 0 -88 -111 -125 8 -4 1 0
142.063 142063 -10 -217 0 -88 -111 -125 8 -4 6 0
142.083 142083 -10 -217 0 -88 -111 -125 8 -4 6 0
142.103 142103 -10 -217 0 -88 -111 -125 8 -4 6 0
142.123 142123 -10 -217 0 -88 -111 196 8 -4 6 0
142.143 142143 -10 -217 0 -88 -111 196 8 -16 6 0
142.164 142164 -10 -217 0 -88 -111 196 8 -16 14 0
142.184 142184 -10 -217 0 -88 -111 196 8 -16 14 0
142.204 142204 -10 -217 0 -88 -111 196 8 -16 14 0
142.224 142224 17 -175 0 -67 -120 -309 -3 -16 14 0
142.244 142244 17 -175 0 -67 -120 -309 -3 -10 14 0
142.264 142264 17 -175 0 -67 -120 -309 -3 -10 14 0
142.284 142284 17 -175 0 -67 -120 -309 -3 -10 14 0
142.304 142304 17 -175 0 -67 -120 -309 -3 -10 14 0
142.324 142324 17 -175 0 -67 -120 58 0 -10 14 0
142.344 142344 17 -175 0 -67 -120 58 0 -4 14 0
142.364 142364 17 -175 0 -67 -120 58 0 -4 8 0
142.385 142385 17 -175 0 -67 -120 58 0 -4 8 0
142.405 142405 17 -175 0 -67 -120 58 0 -4 8 0
142.425 142425 34 -106 0 -49 -100 120 11 -4 8 0
142.445 142445 34 -106 0 -49 -100 120 11 -7 8 0
142.465 142465 34 -106 0 -49 -100 120 11 -7 16 0
142.485 142485 34 -106 0 -49 -100 120 11 -7 16 0
142.505 142505 34 -106 0 -49 -100 120 11 -7 16 0
142.525 142525 34 -106 0 -49 -100 238 5 -7 16 0
142.545 142545 34 -106 0 -49 -100 238 5 -13 16 0
142.565 142565 34 -106 0 -49 -100 238 5 -13 2 0
142.585 142585 34 -106 0 -49 -100 238 5 -13 2 0
142.605 142605 34 -106 0 -49 -100 238 5 -13 2 0
142.625 142625 18 -44 0 -38 -64 -265 17 -13 2 0
142.645 142645 18 -44 0 -38 -64 -265 17 -5 2 0
142.665 142665 18 -44 0 -38 -64 -265 17 -5 4 0
142.686 142686 18 -44 0 -38 -64 -265 17 -5 4 0
142.706 142706 18 -44 0 -38 -64 -265 17 -5 4 0
142.726 142726 18 -44 0 -38 -64 193 0 -5 4 0
142.746 142746 18 -44 0 -38 -64 193 0 -5 4 0
142.766 142766 18 -44 0 -38 -64 193 0 -5 9 0
142.786 142786 18 -44 0 -38 -64 193 0 -5 9 0
142.806 142806 18 -44 0 -38 -64 193 0 -5 9 0
142.826 142826 10 -20 0 -31 -34 -275 16 -5 9 0
142.846 142846 10 -20 0 -31 -34 -275 16 -2 9 0
142.866 142866 10 -20 0 -31 -34 -275 16 -2 15 0
142.886 142886 10 -20 0 -31 -34 -275 16 -2 15 0
142.906 142906 10 -20 0 -31 -34 -275 16 -2 15 0
142.927 142927 10 -20 0 -31 -34 -76 9 -2 15 0
142.947 142947 10 -20 0 -31 -34 -76 9 -4 15 0
142.967 142967 10 -20 0 -31 -34 -76 9 -4 18 0
142.987 142987 10 -20 0 -31 -34 -76 9 -4 18 0
143.007 143007 10 -20 0 -31 -34 -76 9 -4 18 0
143.027 143027 -3 -10 0 -29 -21 85 18 -4 18 0
143.047 143047 -3 -10 0 -29 -21 85 18 -12 18 0
143.067 143067 -3 -10 0 -29 -21 85 18 -12 9 0
143.087 143087 -3 -10 0 -29 -21 85 18 -12 9 0
143.107 143107 -3 -10 0 -29 -21 85 18 -12 9 0
143.127 143127 -3 -10 0 -29 -21 50 2 -12 9 0
143.147 143147 -3 -10 0 -29 -21 50 2 -5 9 0
143.167 143167 -3 -10 0 -29 -21 50 2 -5 11 0
143.188 143188 -3 -10 0 -29 -21 50 2 -5 11 0
143.208 143208 -3 -10 0 -29 -21 50 2 -5 11 0
143.228 143228 -19 -25 0 -27 -18 258 5 -5 11 0
143.248 143248 -19 -25 0 -27 -18 258 5 -13 11 0
143.268 143268 -19 -25 0 -27 -18 258 5 -13 7 0
143.288 143288 -19 -25 0 -27 -18 258 5 -13 7 0
143.308 143308 -19 -25 0 -27 -18 258 5 -13 7 0
143.328 143328 -19 -25 0 -27 -18 14 19 -13 7 0
143.348 143348 -19 -25 0 -27 -18 14 19 -4 7 0
143.368 143368 -19 -25 0 -27 -18 14 19 -4 14 0
143.388 143388 -19 -25 0 -27 -18 14 19 -4 14 0
143.409 143409 -19 -25 0 -27 -18 14 19 -4 14 0
143.429 143429 -42 -59 0 -30 -20 -69 10 -4 14 0
143.449 143449 -42 -59 0 -30 -20 -69 10 5 14 0
143.469 143469 -42 -59 0 -30 -20 -69 10 5 11 0
143.489 143489 -42 -59 0 -30 -20 -69 10 5 11 0
143.509 143509 -42 -59 0 -30 -20 -69 10 5 11 0
143.529 143529 -42 -59 0 -30 -20 -23 11 5 11 0
143.549 143549 -42 -59 0 -30 -20 -23 11 -1 11 0
143.569 143569 -42 -59 0 -30 -20 -23 11 -1 -3 0
143.589 143589 -42 -59 0 -30 -20 -23 11 -1 -3 0
143.609 143609 -42 -59 0 -30 -20 -23 11 -1 -3 0
143.629 143629 -34 -90 0 -31 -28 -337 17 -1 -3 0
143.649 143649 -34 -90 0 -31 -28 -337 17 -3 -3 0
143.669 143669 -34 -90 0 -31 -28 -337 17 -3 8 0
143.690 143690 -34 -90 0 -31 -28 -337 17 -3 8 0
143.710 143710 -34 -90 0 -31 -28 -337 17 -3 8 0
143.730 143730 -34 -90 0 -31 -28 -54 19 -3 8 0
143.750 143750 -34 -90 0 -31 -28 -54 19 -6 8 0
143.770 143770 -34 -90 0 -31 -28 -54 19 -6 5 0
143.790 143790 -34 -90 0 -31 -28 -54 19 -6 5 0
143.810 143810 -34 -90 0 -31 -28 -54 19 -6 5 0
143.830 143830 -12 -99 0 -28 -39 -119 13 -6 5 0
143.850 143850 -12 -99 0 -28 -39 -119 13 -6 5 0
143.870 143870 -12 -99 0 -28 -39 -119 13 -6 6 0
143.890 143890 -12 -99 0 -28 -39 -119 13 -6 6 0
143.910 143910 -12 -99 0 -28 -39 -119 13 -6 6 0
143.930 143930 -12 -99 0 -28 -39 -74 15 -6 6 0
143.951 143951 -12 -99 0 -28 -39 -74 15 -9 6 0
143.971 143971 -12 -99 0 -28 -39 -74 15 -9 17 0
143.991 143991 -12 -99 0 -28 -39 -74 15 -9 17 0
144.011 144011 -12 -99 0 -28 -39 -74 15 -9 17 0
144.031 144031 18 -105 0 -19 -48 -171 2 -9 17 0
144.051 144051 18 -105 0 -19 -48 -171 2 7 17 0
144.071 144071 18 -105 0 -19 -48 -171 2 7 11 0
144.091 144091 18 -105 0 -19 -48 -171 2 7 11 0
144.111 144111 18 -105 0 -19 -48 -171 2 7 11 0
144.131 144131 18 -105 0 -19 -48 9 11 7 11 0
144.151 144151 18 -105 0 -19 -48 9 11 -2 11 0
144.171 144171 18 -105 0 -19 -48 9 11 -2 15 0
144.191 144191 18 -105 0 -19 -48 9 11 -2 15 0
144.212 144212 18 -105 0 -19 -48 9 11 -2 15 0
144.232 144232 39 -96 0 -8 -54 150 13 -2 15 0
144.252 144252 39 -96 0 -8 -54 150 13 1 15 0
144.272 144272 39 -96 0 -8 -54 150 13 1 -3 0
144.292 144292 39 -96 0 -8 -54 150 13 1 -3 0
144.312 144312 39 -96 0 -8 -54 150 13 1 -3 0
144.332 144332 39 -96 0 -8 -54 40 7 1 -3 0
144.352 144352 39 -96 0 -8 -54 40 7 0 -3 0
144.372 144372 39 -96 0 -8 -54 40 7 0 13 0
144.392 144392 39 -96 0 -8 -54 40 7 0 13 0
144.412 144412 39 -96 0 -8 -54 40 7 0 13 0
144.432 144432 42 -73 0 -1 -53 284 20 0 13 0
144.452 144452 42 -73 0 -1 -53 284 20 4 13 0
144.473 144473 42 -73 0 -1 -53 284 20 4 6 0
144.493 144493 42 -73 0 -1 -53 284 20 4 6 0
144.513 144513 42 -73 0 -1 -53 284 20 4 6 0
144.533 144533 42 -73 0 -1 -53 62 22 4 6 0
144.553 144553 42 -73 0 -1 -53 62 22 10 6 0
144.573 144573 42 -73 0 -1 -53 62 22 10 -9 0
144.593 144593 42 -73 0 -1 -53 62 22 10 -9 0
144.613 144613 42 -73 0 -1 -53 62 22 10 -9 0
144.633 144633 24 -44 0 3 -44 -267 22 10 -9 0
144.653 144653 24 -44 0 3 -44 -267 22 -5 -9 0
144.673 144673 24 -44 0 3 -44 -267 22 -5 -5 0
144.693 144693 24 -44 0 3 -44 -267 22 -5 -5 0
144.713 144713 24 -44 0 3 -44 -267 22 -5 -5 0
144.734 144734 24 -44 0 3 -44 248 33 -5 -5 0
144.754 144754 24 -44 0 3 -44 248 33 -2 -5 0
144.774 144774 24 -44 0 3 -44 248 33 -2 3 0
144.794 144794 24 -44 0 3 -44 248 33 -2 3 0
144.814 144814 24 -44 0 3 -44 248 33 -2 3 0
144.834 144834 19 -26 0 3 -33 273 19 -2 3 0
144.854 144854 19 -26 0 3 -33 273 19 -4 3 0
144.874 144874 19 -26 0 3 -33 273 19 -4 4 0
144.894 144894 19 -26 0 3 -33 273 19 -4 4 0
144.914 144914 19 -26 0 3 -33 273 19 -4 4 0
144.934 144934 19 -26 0 3 -33 -58 30 -4 4 0
144.954 144954 19 -26 0 3 -33 -58 30 10 4 0
144.974 144974 19 -26 0 3 -33 -58 30 10 4 0
144.995 144995 19 -26 0 3 -33 -58 30 10 4 0
145.015 145015 19 -26 0 3 -33 -58 30 10 4 0
145.035 145035 17 -29 0 2 -27 16 15 10 4 0
145.055 145055 17 -29 0 2 -27 16 15 1 4 0
145.075 145075 17 -29 0 2 -27 16 15 1 -4 0
145.095 145095 17 -29 0 2 -27 16 15 1 -4 0
145.115 145115 17 -29 0 2 -27 16 15 1 -4 0
145.135 145135 17 -29 0 2 -27 137 32 1 -4 0
145.155 145155 17 -29 0 2 -27 137 32 0 -4 0
145.175 145175 17 -29 0 2 -27 137 32 0 -4 0
145.196 145196 17 -29 0 2 -27 137 32 0 -4 0
145.216 145216 17 -29 0 2 -27 137 32 0 -4 0
145.236 145236 27 -16 0 3 -23 149 27 0 -4 0
145.256 145256 27 -16 0 3 -23 149 27 6 -4 0
145.276 145276 27 -16 0 3 -23 149 27 6 8 0
145.296 145296 27 -16 0 3 -23 149 27 6 8 0
145.316 145316 27 -16 0 3 -23 149 27 6 8 0
145.336 145336 27 -16 0 3 -23 47 36 6 8 0
145.356 145356 27 -16 0 3 -23 47 36 -8 8 0
145.376 145376 27 -16 0 3 -23 47 36 -8 3 0
145.396 145396 27 -16 0 3 -23 47 36 -8 3 0
145.416 145416 27 -16 0 3 -23 47 36 -8 3 0
145.437 145437 34 -11 0 7 -18 79 22 -8 3 0
145.456 145456 34 -11 0 7 -18 79 22 -6 3 0
145.476 145476 34 -11 0 7 -18 79 22 -6 7 0
145.497 145497 34 -11 0 7 -18 79 22 -6 7 0
145.517 145517 34 -11 0 7 -18 79 22 -6 7 0
145.537 145537 34 -11 0 7 -18 -18 23 -6 7 0
145.557 145557 34 -11 0 7 -18 -18 23 -7 7 0
145.577 145577 34 -11 0 7 -18 -18 23 -7 0 0
145.597 145597 34 -11 0 7 -18 -18 23 -7 0 0
145.617 145617 34 -11 0 7 -18 -18 23 -7 0 0
145.637 145637 62 -24 0 14 -15 -199 41 -7 0 0
145.657 145657 62 -24 0 14 -15 -199 41 -22 0 0
145.677 145677 62 -24 0 14 -15 -199 41 -22 5 0
145.698 145698 62 -24 0 14 -15 -199 41 -22 5 0
145.718 145718 62 -24 0 14 -15 -199 41 -22 5 0
145.738 145738 62 -24 0 14 -15 93 44 -22 5 0
145.758 145758 62 -24 0 14 -15 93 44 -26 5 0
145.778 145778 62 -24 0 14 -15 93 44 -26 7 0
145.798 145798 62 -24 0 14 -15 93 44 -26 7 0
145.818 145818 62 -24 0 14 -15 93 44 -26 7 0
145.838 145838 80 -36 0 24 -16 -387 27 -26 7 0
145.858 145858 80 -36 0 24 -16 -387 27 -28 7 0
145.878 145878 80 -36 0 24 -16 -387 27 -28 6 0
145.898 145898 80 -36 0 24 -16 -387 27 -28 6 0
145.918 145918 80 -36 0 24 -16 -387 27 -28 6 0
145.939 145939 80 -36 0 24 -16 6 30 -28 6 0
145.959 145959 80 -36 0 24 -16 6 30 -5 6 0
145.979 145979 80 -36 0 24 -16 6 30 -5 6 0
145.999 145999 80 -36 0 24 -16 6 30 -5 6 0
146.019 146019 91 -31 0 70 -29 6 30 -5 6 0
146.039 146039 91 -31 0 70 -29 36 34 -5 6 0
146.059 146059 91 -31 0 70 -29 36 34 -26 6 0
146.079 146079 91 -31 0 70 -29 36 34 -26 -4 0
146.099 146099 91 -31 0 70 -29 36 34 -26 -4 0
146.119 146119 91 -31 0 70 -29 36 34 -26 -4 0
146.139 146139 91 -31 0 70 -29 -257 30 -26 -4 0
146.159 146159 91 -31 0 70 -29 -257 30 -28 -4 0
146.179 146179 91 -31 0 70 -29 -257 30 -28 -6 0
146.199 146199 91 -31 0 70 -29 -257 30 -28 -6 0
146.220 146220 86 -12 0 77 -28 -257 30 -28 -6 0
146.240 146240 86 -12 0 77 -28 164 32 -28 -6 0
146.260 146260 86 -12 0 77 -28 164 32 -17 -6 0
146.280 146280 86 -12 0 77 -28 164 32 -17 9 0
146.300 146300 86 -12 0 77 -28 164 32 -17 9 0
146.320 146320 86 -12 0 77 -28 164 32 -17 9 0
146.340 146340 86 -12 0 77 -28 -198 26 -17 9 0
146.360 146360 86 -12 0 77 -28 -198 26 -26 9 0
146.380 146380 86 -12 0 77 -28 -198 26 -26 10 0
146.400 146400 86 -12 0 77 -28 -198 26 -26 10 0
146.420 146420 76 -6 0 76 -22 -198 26 -26 10 0
146.441 146441 76 -6 0 76 -22 -278 17 -26 10 0
146.460 146460 76 -6 0 76 -22 -278 17 -24 10 0
146.481 146481 76 -6 0 76 -22 -278 17 -24 12 0
146.501 146501 76 -6 0 76 -22 -278 17 -24 12 0
146.521 146521 76 -6 0 76 -22 -278 17 -24 12 0
146.541 146541 76 -6 0 76 -22 -286 19 -24 12 0
146.561 146561 76 -6 0 76 -22 -286 19 -25 12 0
146.581 146581 76 -6 0 76 -22 -286 19 -25 7 0
146.601 146601 76 -6 0 76 -22 -286 19 -25 7 0
146.621 146621 50 -2 0 71 -18 -286 19 -25 7 0
146.641 146641 50 -2 0 71 -18 122 10 -25 7 0
146.661 146661 50 -2 0 71 -18 122 10 -11 7 0
146.681 146681 50 -2 0 71 -18 122 10 -11 15 0
146.701 146701 50 -2 0 71 -18 122 10 -11 15 0
146.722 146722 50 -2 0 71 -18 122 10 -11 15 0
146.742 146742 50 -2 0 71 -18 -199 17 -11 15 0
146.762 146762 50 -2 0 71 -18 -199 17 -22 15 0
146.782 146782 50 -2 0 71 -18 -199 17 -22 7 0
146.802 146802 50 -2 0 71 -18 -199 17 -22 7 0
146.822 146822 28 0 0 65 -18 -199 17 -22 7 0
146.843 146843 28 0 0 65 -18 210 4 -22 7 0
146.863 146863 28 0 0 65 -18 210 4 -27 7 0
146.883 146883 28 0 0 65 -18 210 4 -27 4 0
146.903 146903 28 0 0 65 -18 210 4 -27 4 0
146.923 146923 28 0 0 65 -18 210 4 -27 4 0
146.944 146944 28 0 0 65 -18 -144 1 -27 4 0
146.964 146964 28 0 0 65 -18 -144 1 -7 4 0
146.984 146984 28 0 0 65 -18 -144 1 -7 14 0
147.005 147005 28 0 0 65 -18 -144 1 -7 14 0
147.025 147025 20 -20 0 53 -17 -144 1 -7 14 0
147.045 147045 20 -20 0 53 -17 -221 -1 -7 14 0
147.065 147065 20 -20 0 53 -17 -221 -1 -24 14 0
147.085 147085 20 -20 0 53 -17 -221 -1 -24 12 0
147.105 147105 20 -20 0 53 -17 -221 -1 -24 12 0
147.125 147125 20 -20 0 53 -17 -221 -1 -24 12 0
147.145 147145 20 -20 0 53 -17 -267 -9 -24 12 0
147.165 147165 20 -20 0 53 -17 -267 -9 -21 12 0
147.185 147185 20 -20 0 53 -17 -267 -9 -21 6 0
147.205 147205 20 -20 0 53 -17 -267 -9 -21 6 0
147.225 147225 35 -51 0 49 -21 -267 -9 -21 6 0
147.246 147246 35 -51 0 49 -21 278 -1 -21 6 0
147.265 147265 35 -51 0 49 -21 278 -1 -22 6 0
147.286 147286 35 -51 0 49 -21 278 -1 -22 8 0
147.306 147306 35 -51 0 49 -21 278 -1 -22 8 0
147.326 147326 35 -51 0 49 -21 278 -1 -22 8 0
147.346 147346 35 -51 0 49 -21 -123 -10 -22 8 0
147.366 147366 35 -51 0 49 -21 -123 -10 -16 8 0
147.386 147386 35 -51 0 49 -21 -123 -10 -16 17 0
147.406 147406 35 -51 0 49 -21 -123 -10 -16 17 0
147.426 147426 54 -70 0 48 -30 -123 -10 -16 17 0
147.446 147446 54 -70 0 48 -30 8 2 -16 17 0
147.466 147466 54 -70 0 48 -30 8 2 -1 17 0
147.486 147486 54 -70 0 48 -30 8 2 -1 3 0
147.506 147506 54 -70 0 48 -30 8 2 -1 3 0
147.527 147527 54 -70 0 48 -30 8 2 -1 3 0
147.547 147547 54 -70 0 48 -30 -71 -6 -1 3 0
147.567 147567 54 -70 0 48 -30 -71 -6 -18 3 0
147.587 147587 54 -70 0 48 -30 -71 -6 -18 7 0
147.607 147607 54 -70 0 48 -30 -71 -6 -18 7 0
147.627 147627 89 -68 0 56 -37 -71 -6 -18 7 0
147.647 147647 89 -68 0 56 -37 14 10 -18 7 0
147.667 147667 89 -68 0 56 -37 14 10 -11 7 0
147.687 147687 89 -68 0 56 -37 14 10 -11 1 0
147.707 147707 89 -68 0 56 -37 14 10 -11 1 0
147.727 147727 89 -68 0 56 -37 14 10 -11 1 0
147.747 147747 89 -68 0 56 -37 44 20 -11 1 0
147.767 147767 89 -68 0 56 -37 44 20 -24 1 0
147.788 147788 89 -68 0 56 -37 44 20 -24 1 0
147.808 147808 89 -68 0 56 -37 44 20 -24 1 0
147.828 147828 73 -47 0 66 -39 44 20 -24 1 0
147.849 147849 73 -47 0 66 -39 265 24 -24 1 0
147.869 147869 73 -47 0 66 -39 265 24 -32 1 0
147.889 147889 73 -47 0 66 -39 265 24 -32 2 0
147.909 147909 73 -47 0 66 -39 265 24 -32 2 0
147.929 147929 73 -47 0 66 -39 265 24 -32 2 0
147.949 147949 73 -47 0 66 -39 152 10 -32 2 0
147.969 147969 73 -47 0 66 -39 152 10 -22 2 0
