timestamp TimeMS SV SP SH SMX SMY SMZ SVT OFN EFE FS DS
195.008 195008 18 1 23 13 11 14 0 0 0 0 0
195.029 195029 18 1 23 13 11 14 0 0 0 0 0
195.048 195048 7 2 13 13 11 14 0 0 0 0 0
195.069 195069 7 2 13 13 5 14 0 0 0 0 0
195.089 195089 7 2 13 13 5 3 0 0 0 0 0
195.109 195109 7 2 13 13 5 3 0 0 0 0 0
195.129 195129 7 2 13 13 5 3 0 0 0 0 0
195.149 195149 7 2 26 15 5 3 0 0 0 0 0
195.169 195169 7 2 26 15 5 3 0 0 0 0 0
195.189 195189 7 2 26 15 5 13 0 0 0 0 0
195.209 195209 7 2 26 15 5 13 0 0 0 0 0
195.229 195229 7 2 26 15 5 13 0 0 0 0 0
195.249 195249 8 3 0 23 5 13 0 0 0 0 0
195.269 195269 8 3 0 23 8 13 0 0 0 0 0
195.289 195289 8 3 0 23 8 11 0 0 0 0 0
195.310 195310 8 3 0 23 8 11 0 0 0 0 0
195.330 195330 8 3 0 23 8 11 0 0 0 0 0
195.350 195350 8 3 0 24 8 11 0 0 0 0 0
195.370 195370 8 3 0 24 16 11 0 0 0 0 0
195.390 195390 8 3 0 24 16 9 0 0 0 0 0
195.410 195410 8 3 0 24 16 9 0 0 0 0 0
195.430 195430 8 3 0 24 16 9 0 0 0 0 0
195.450 195450 9 4 36 9 16 9 0 0 0 0 0
195.470 195470 9 4 36 9 13 9 0 0 0 0 0
195.490 195490 9 4 36 9 13 8 0 0 0 0 0
195.510 195510 9 4 36 9 13 8 0 0 0 0 0
195.530 195530 9 4 36 9 13 8 0 0 0 0 0
195.551 195551 9 4 13 16 13 8 0 0 0 0 0
195.570 195570 9 4 13 16 9 8 0 0 0 0 0
195.591 195591 9 4 13 16 9 1 0 0 0 0 0
195.611 195611 9 4 13 16 9 1 0 0 0 0 0
195.631 195631 9 4 13 16 9 1 0 0 0 0 0
195.651 195651 8 4 11 17 9 1 0 0 0 0 0
195.671 195671 8 4 11 17 21 1 0 0 0 0 0
195.691 195691 8 4 11 17 21 3 0 0 0 0 0
195.711 195711 8 4 11 17 21 3 0 0 0 0 0
195.731 195731 8 4 11 17 21 3 0 0 0 0 0
195.751 195751 8 4 17 10 21 3 0 0 0 0 0
195.771 195771 8 4 17 10 17 3 0 0 0 0 0
195.791 195791 8 4 17 10 17 1 0 0 0 0 0
195.811 195811 8 4 17 10 17 1 0 0 0 0 0
195.832 195832 8 4 17 10 17 1 0 0 0 0 0
195.852 195852 10 3 11 18 17 1 0 0 0 0 0
195.872 195872 10 3 11 18 11 1 0 0 0 0 0
195.892 195892 10 3 11 18 11 2 0 0 0 0 0
195.912 195912 10 3 11 18 11 2 0 0 0 0 0
195.932 195932 10 3 11 18 11 2 0 0 0 0 0
195.952 195952 10 3 14 9 11 2 0 0 0 0 0
195.972 195972 10 3 14 9 10 2 0 0 0 0 0
195.992 195992 10 3 14 9 10 11 0 0 0 0 0
196.012 196012 10 3 14 9 10 11 0 0 0 0 0
196.032 196032 10 3 14 9 10 11 0 0 0 0 0
196.052 196052 17 4 11 13 10 11 0 0 0 0 0
196.072 196072 17 4 11 13 20 11 0 0 0 0 0
196.092 196092 17 4 11 13 20 11 0 0 0 0 0
196.112 196112 17 4 11 13 20 11 0 0 0 0 0
196.133 196133 17 4 11 13 20 11 0 0 0 0 0
196.153 196153 17 4 8 9 20 11 0 0 0 0 0
196.173 196173 17 4 8 9 10 11 0 0 0 0 0
196.193 196193 17 4 8 9 10 9 0 0 0 0 0
196.213 196213 17 4 8 9 10 9 0 0 0 0 0
196.233 196233 17 4 8 9 10 9 0 0 0 0 0
196.253 196253 25 5 18 9 10 9 0 0 0 0 0
196.273 196273 25 5 18 9 20 9 0 0 0 0 0
196.293 196293 25 5 18 9 20 5 0 0 0 0 0
196.313 196313 25 5 18 9 20 5 0 0 0 0 0
196.333 196333 25 5 18 9 20 5 0 0 0 0 0
196.354 196354 25 5 41 8 20 5 0 0 0 0 0
196.373 196373 25 5 41 8 12 5 0 0 0 0 0
196.393 196393 25 5 41 8 12 9 0 0 0 0 0
196.413 196413 25 5 41 8 12 9 0 0 0 0 0
196.434 196434 25 5 41 8 12 9 0 0 0 0 0
196.454 196454 26 6 26 7 12 9 0 0 0 0 0
196.474 196474 26 6 26 7 20 9 0 0 0 0 0
196.494 196494 26 6 26 7 20 4 0 0 0 0 0
196.514 196514 26 6 26 7 20 4 0 0 0 0 0
196.534 196534 26 6 26 7 20 4 0 0 0 0 0
196.554 196554 26 6 18 5 20 4 0 0 0 0 0
196.574 196574 26 6 18 5 18 4 0 0 0 0 0
196.594 196594 26 6 18 5 18 6 0 0 0 0 0
196.614 196614 26 6 18 5 18 6 0 0 0 0 0
196.635 196635 26 6 18 5 18 6 0 0 0 0 0
196.654 196654 20 7 9 0 18 6 0 0 0 0 0
196.675 196675 20 7 9 0 13 6 0 0 0 0 0
196.695 196695 20 7 9 0 13 11 0 0 0 0 0
196.715 196715 20 7 9 0 13 11 0 0 0 0 0
196.735 196735 20 7 9 0 13 11 0 0 0 0 0
196.755 196755 20 7 6 5 13 11 0 0 0 0 0
196.775 196775 20 7 6 5 12 11 0 0 0 0 0
196.795 196795 20 7 6 5 12 8 0 0 0 0 0
196.815 196815 20 7 6 5 12 8 0 0 0 0 0
196.835 196835 20 7 6 5 12 8 0 0 0 0 0
196.855 196855 21 8 28 3 12 8 0 0 0 0 0
196.875 196875 21 8 28 3 15 8 0 0 0 0 0
196.895 196895 21 8 28 3 15 12 0 0 0 0 0
196.915 196915 21 8 28 3 15 12 0 0 0 0 0
196.936 196936 21 8 28 3 15 12 0 0 0 0 0
196.956 196956 21 8 1 4 15 12 0 0 0 0 0
196.976 196976 21 8 1 4 13 12 0 0 0 0 0
196.996 196996 21 8 1 4 13 4 0 0 0 0 0
197.016 197016 21 8 1 4 13 4 0 0 0 0 0
197.036 197036 21 8 1 4 13 4 0 0 0 0 0
197.056 197056 20 10 6 3 13 4 0 0 0 0 0
197.076 197076 20 10 6 3 20 4 0 0 0 0 0
197.096 197096 20 10 6 3 20 11 0 0 0 0 0
197.116 197116 20 10 6 3 20 11 0 0 0 0 0
197.136 197136 20 10 6 3 20 11 0 0 0 0 0
197.157 197157 20 10 11 6 20 11 0 0 0 0 0
197.176 197176 20 10 11 6 20 11 0 0 0 0 0
197.196 197196 20 10 11 6 20 9 0 0 0 0 0
197.217 197217 20 10 11 6 20 9 0 0 0 0 0
197.237 197237 20 10 11 6 20 9 0 0 0 0 0
197.257 197257 21 11 5 2 20 9 0 0 0 0 0
197.277 197277 21 11 5 2 24 9 0 0 0 0 0
197.297 197297 21 11 5 2 24 13 0 0 0 0 0
197.317 197317 21 11 5 2 24 13 0 0 0 0 0
197.337 197337 21 11 5 2 24 13 0 0 0 0 0
197.357 197357 21 11 28 2 24 13 0 0 0 0 0
197.377 197377 21 11 28 2 27 13 0 0 0 0 0
197.397 197397 21 11 28 2 27 5 0 0 0 0 0
197.417 197417 21 11 28 2 27 5 0 0 0 0 0
197.437 197437 21 11 28 2 27 5 0 0 0 0 0
197.457 197457 24 12 25 1 27 5 0 0 0 0 0
197.478 197478 24 12 25 1 20 5 0 0 0 0 0
197.498 197498 24 12 25 1 20 5 0 0 0 0 0
197.518 197518 24 12 25 1 20 5 0 0 0 0 0
197.538 197538 24 12 25 1 20 5 0 0 0 0 0
197.558 197558 24 12 18 0 20 5 0 0 0 0 0
197.578 197578 24 12 18 0 27 5 0 0 0 0 0
197.598 197598 24 12 18 0 27 3 0 0 0 0 0
197.618 197618 24 12 18 0 27 3 0 0 0 0 0
197.639 197639 24 12 18 0 27 3 0 0 0 0 0
197.658 197658 29 13 11 2 27 3 0 0 0 0 0
197.678 197678 29 13 11 2 28 3 0 0 0 0 0
197.698 197698 29 13 11 2 28 9 0 0 0 0 0
197.718 197718 29 13 11 2 28 9 0 0 0 0 0
197.739 197739 29 13 11 2 28 9 0 0 0 0 0
197.759 197759 29 13 0 3 28 9 0 0 0 0 0
197.779 197779 29 13 0 3 28 9 0 0 0 0 0
197.799 197799 29 13 0 3 28 6 0 0 0 0 0
197.819 197819 29 13 0 3 28 6 0 0 0 0 0
197.839 197839 29 13 0 3 28 6 0 0 0 0 0
197.859 197859 20 13 10 4 28 6 0 0 0 0 0
197.879 197879 20 13 10 4 32 6 0 0 0 0 0
197.899 197899 20 13 10 4 32 6 0 0 0 0 0
197.919 197919 20 13 10 4 32 6 0 0 0 0 0
197.939 197939 20 13 10 4 32 6 0 0 0 0 0
197.960 197960 20 13 20 4 32 6 0 0 0 0 0
197.979 197979 20 13 20 4 28 6 0 0 0 0 0
197.999 197999 20 13 20 4 28 7 0 0 0 0 0
198.020 198020 20 13 20 4 28 7 0 0 0 0 0
198.040 198040 20 13 20 4 28 7 0 0 0 0 0
198.060 198060 8 12 0 12 28 7 0 0 0 0 0
198.080 198080 8 12 0 12 17 7 0 0 0 0 0
198.100 198100 8 12 0 12 17 7 0 0 0 0 0
198.120 198120 8 12 0 12 17 7 0 0 0 0 0
198.140 198140 8 12 0 12 17 7 0 0 0 0 0
198.160 198160 8 12 27 14 17 7 0 0 0 0 0
198.180 198180 8 12 27 14 16 7 0 0 0 0 0
198.200 198200 8 12 27 14 16 2 0 0 0 0 0
198.220 198220 8 12 27 14 16 2 0 0 0 0 0
198.241 198241 8 12 27 14 16 2 0 0 0 0 0
198.261 198261 7 9 13 14 16 2 0 0 0 0 0
198.281 198281 7 9 13 14 20 2 0 0 0 0 0
198.301 198301 7 9 13 14 20 1 0 0 0 0 0
198.321 198321 7 9 13 14 20 1 0 0 0 0 0
198.341 198341 7 9 13 14 20 1 0 0 0 0 0
198.361 198361 7 9 14 9 20 1 0 0 0 0 0
198.381 198381 7 9 14 9 29 1 0 0 0 0 0
198.401 198401 7 9 14 9 29 2 0 0 0 0 0
198.421 198421 7 9 14 9 29 2 0 0 0 0 0
198.441 198441 7 9 14 9 29 2 0 0 0 0 0
198.461 198461 24 4 24 13 29 2 0 0 0 0 0
198.481 198481 24 4 24 13 29 2 0 0 0 0 0
198.502 198502 24 4 24 13 29 1 0 0 0 0 0
198.522 198522 24 4 24 13 29 1 0 0 0 0 0
198.542 198542 24 4 24 13 29 1 0 0 0 0 0
198.562 198562 24 4 1 10 29 1 0 0 0 0 0
198.582 198582 24 4 1 10 21 1 0 0 0 0 0
198.602 198602 24 4 1 10 21 3 0 0 0 0 0
198.622 198622 24 4 1 10 21 3 0 0 0 0 0
198.643 198643 24 4 1 10 21 3 0 0 0 0 0
198.662 198662 39 4 23 9 21 3 0 0 0 0 0
198.682 198682 39 4 23 9 31 3 0 0 0 0 0
198.702 198702 39 4 23 9 31 1 0 0 0 0 0
198.722 198722 39 4 23 9 31 1 0 0 0 0 0
198.743 198743 39 4 23 9 31 1 0 0 0 0 0
198.763 198763 39 4 29 7 31 1 0 0 0 0 0
198.783 198783 39 4 29 7 30 1 0 0 0 0 0
198.803 198803 39 4 29 7 30 3 0 0 0 0 0
198.823 198823 39 4 29 7 30 3 0 0 0 0 0
198.843 198843 42 16 29 7 30 3 0 0 0 0 0
198.863 198863 42 16 16 5 30 3 0 0 0 0 0
198.883 198883 42 16 16 5 25 3 0 0 0 0 0
198.903 198903 42 16 16 5 25 5 0 0 0 0 0
198.923 198923 42 16 16 5 25 5 0 0 0 0 0
198.944 198944 42 16 16 5 25 5 0 0 0 0 0
198.964 198964 42 16 7 7 25 5 0 0 0 0 0
198.984 198984 42 16 7 7 8 5 0 0 0 0 0
199.004 199004 42 16 7 7 8 3 0 0 0 0 0
